0.08285583;670.68;2020-01-08 17:00:09;1578502809
0.08319991;672.55;2020-01-08 18:00:10;1578506410
0.08340673;671.59;2020-01-08 19:00:09;1578510009
0.08438401;673.09;2020-01-08 20:00:09;1578513609
0.08353874;672.02;2020-01-08 21:00:08;1578517208
0.08380903;670.86;2020-01-08 22:00:10;1578520810
0.08321219;671.98;2020-01-08 23:00:10;1578524410
0.08342381;670.4;2020-01-09 00:00:09;1578528009
0.08447412;671.97;2020-01-09 01:00:11;1578531611
0.08393003;671.43;2020-01-09 02:00:11;1578535211
0.08417416;672.67;2020-01-09 03:00:05;1578538805
0.08448722;671.48;2020-01-09 04:00:08;1578542408
0.08436214;672.22;2020-01-09 05:00:08;1578546008
0.0846238;671.88;2020-01-09 06:00:09;1578549609
0.08496559;672.15;2020-01-09 07:00:08;1578553208
0.08453458;671.99;2020-01-09 08:00:08;1578556808
0.08472267;672.07;2020-01-09 09:00:10;1578560410
0.08537154;672.18;2020-01-09 10:00:09;1578564009
0.08511827;670.96;2020-01-09 11:00:09;1578567609
0.08529508;671.67;2020-01-09 12:00:12;1578571212
0.0850256;671.27;2020-01-09 13:00:11;1578574811
0.08506988;672.17;2020-01-09 14:00:10;1578578410
0.08521389;672.26;2020-01-09 15:00:08;1578582008
0.08496092;671.77;2020-01-09 16:00:07;1578585607
0.08596256;672.7;2020-01-09 17:00:11;1578589211
0.08618635;671.68;2020-01-09 18:00:13;1578592813
0.08601821;672.15;2020-01-09 19:00:08;1578596408
0.08486065;671.88;2020-01-09 20:00:09;1578600009
0.08592923;673.76;2020-01-09 21:00:08;1578603608
0.08625871;672.43;2020-01-09 22:00:10;1578607210
0.08600638;671.9;2020-01-09 23:00:09;1578610809
0.08596641;672.42;2020-01-10 00:00:09;1578614409
0.08591631;672.15;2020-01-10 01:00:09;1578618009
0.08609253;671.8;2020-01-10 02:00:10;1578621610
0.08611924;672.6;2020-01-10 03:00:09;1578625209
0.08594365;671.34;2020-01-10 04:00:12;1578628812
0.08619544;671.85;2020-01-10 05:00:09;1578632409
0.08678122;672.26;2020-01-10 06:00:08;1578636008
0.08673844;672.44;2020-01-10 07:00:09;1578639609
0.08666746;671.45;2020-01-10 08:00:09;1578643209
0.08718623;671.55;2020-01-10 09:00:09;1578646809
0.08707771;672.04;2020-01-10 10:00:10;1578650410
0.08646294;672.47;2020-01-10 11:00:10;1578654010
